"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
0dfc5811-2517-4cfd-9852-cc587d032fad,adeb037b-6081-494e-b722-d522890e8a14,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+203@gmail.com,"#N/A","#N/A",Guinna,"#N/A","#N/A",Prent,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8706,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
0e2815ac-b1b4-40aa-83e8-9e5052a18759,b9386bac-7c82-4c57-9e1f-0712576ef430,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+861@gmail.com,"#N/A","#N/A",Hermia,"#N/A","#N/A",Port,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4070,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0f18c6da-a135-471e-8c8e-a4a58a53213a,48cf244a-850e-490b-88f6-76e4eeaf7b9c,"#N/A","#N/A","#N/A","#N/A","Tim Cook is the CEO of Apple and serves on its Board of Directors. Before being named CEO in August 2011, Tim was Apple’s Chief Operating Officer and was responsible for all of the company’s worldwide sales and operations, including end-to-end management of Apple’s supply chain, sales activities, and service and support in all markets and countries. He also headed Apple’s Macintosh division and played a key role in the continued development of strategic reseller and supplier relationships, ensuring flexibility in response to an increasingly demanding marketplace.",jmanningcongagdo+321@gmail.com,"#N/A","#N/A",Clarey,"#N/A","#N/A",Flynn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(514) 388-6168,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
0f39b510-a8b3-4536-bd2f-dda29f417907,6234d086-998d-42f6-bfa2-036b220ef7b7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+261@gmail.com,"#N/A","#N/A",Salomi,"#N/A","#N/A",Byrann,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4463,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
0f8544f0-af03-4ef1-92d5-9697a7bd8c77,3b278519-9a0d-4a24-90e2-09e37854f2bd,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+656@gmail.com,"#N/A","#N/A",Sarena,"#N/A","#N/A",Nikolos,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3982,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
1090acf1-4455-44d4-8497-a53a9c3b8a27,cb025173-024f-43c5-b645-4ead60b5dbfc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+711@gmail.com,"#N/A","#N/A",Margareta,"#N/A","#N/A",Carling,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4002,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
10917978-5358-41ef-bc8f-836219ff7d11,fb605597-36b3-4254-88fa-9d298bf64051,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+662@gmail.com,"#N/A","#N/A",Valma,"#N/A","#N/A",Travers,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3988,"#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
10c13584-b336-4d7a-b1a9-cc24a719bba2,35cc051d-a92a-49ed-a2a5-06e6a00d9319,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+355@gmail.com,"#N/A","#N/A",Gussie,"#N/A","#N/A",Mahmoud,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4464,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1115b543-ffb4-47c4-8ae5-d63396971ac8,ed3c0d38-dfac-4640-ab41-3a248a0d843c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+303@gmail.com,"#N/A","#N/A",Cassandre,"#N/A","#N/A",Angelico,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4464,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
11206aef-4651-44d2-839e-69791161ab59,b4b20146-e989-4879-950f-68d5af464bf4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+631@gmail.com,"#N/A","#N/A",Persis,"#N/A","#N/A",Saxe,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9900,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
11428c6d-ffdd-4ff9-892c-d3f43f1d5ae8,3063e278-f78c-4e62-976e-9d0282d38cbf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+299@gmail.com,"#N/A","#N/A",Gracie,"#N/A","#N/A",King,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0116,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
1169d7aa-a973-418b-93ad-096aa2eb390a,f38abd17-d193-42e8-88c6-54a6a28581d7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+510@gmail.com,"#N/A","#N/A",Laverne,"#N/A","#N/A",Irv,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3942,"#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
11ac3e4a-f6d8-466e-9681-4d39f69cb5b3,f7f917ca-fb4e-4095-b3ba-59256274104a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+762@gmail.com,"#N/A","#N/A",Julee,"#N/A","#N/A",Spenser,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4025,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
11c95ea6-515d-46f9-add4-4aaeae48dfd1,06da48ab-f4f5-4606-8eeb-216493218154,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+816@gmail.com,"#N/A","#N/A",Gale,"#N/A","#N/A",Bart,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4052,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
11ee49dd-082f-49d2-8cb0-a5b678b677d1,59a83011-349f-4707-b281-3c7b3db49136,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+607@gmail.com,"#N/A","#N/A",Jayme,"#N/A","#N/A",Bryn,"#N/A","#N/A",USA,"#N/A","#N/A","#N/A",31410,GA,50137 Brickson Park Alley,"#N/A",Savannah,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Prodly,"#N/A","#N/A",false,false
122538a8-476a-4f0e-890d-06a7f24e6e55,35cc051d-a92a-49ed-a2a5-06e6a00d9319,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+133@gmail.com,"#N/A","#N/A",Marika,"#N/A","#N/A",Siegfried,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(502) 259-4392,"#N/A","#N/A",Chief Human Resources Officer,Prodly,"#N/A","#N/A",false,false
123f5790-8d19-4e73-8228-a13e0f1fa088,75c0d53e-2305-42f8-960e-5422e74a1756,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+406@gmail.com,"#N/A","#N/A",Hermione,"#N/A","#N/A",Gawain,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(215) 335-6011,"#N/A","#N/A","Senior EVP, Wholesale Banking",Prodly,"#N/A","#N/A",false,false
12ae1c81-9436-4191-ab63-044b6b1a2533,50392b06-ee37-49bf-abf8-7d2be1fdbfba,"#N/A",(03) 7823 7858,"#N/A",Marketing,"#N/A",jmanningcongagdo+787@gmail.com,"#N/A",(03) 7823 7858,Alyssa,"#N/A","#N/A",Read,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0427 106 345,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7823 7858,"#N/A","#N/A",Director of Marketing,Prodly,"#N/A","#N/A",false,false
133cb19e-e97d-4b21-b8da-ee575df1d1e6,9fa9c141-6b6b-417b-8567-d8c2d74c5243,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+490@gmail.com,"#N/A","#N/A",Nissy,"#N/A","#N/A",Halsy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
139f0716-664d-45de-afc3-d23e6d83eb2d,35cc051d-a92a-49ed-a2a5-06e6a00d9319,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+131@gmail.com,"#N/A","#N/A",Katrina,"#N/A","#N/A",Urbano,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(560) 700-3572,"#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
146f662b-9aa8-40ce-96a2-3fa2b779e523,ac9a8dad-559c-4927-9818-b5841fa186c6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+621@gmail.com,"#N/A","#N/A",Pauli,"#N/A","#N/A",Urbano,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
14d6469b-ab90-4712-8197-2040aacdbd4a,162d5f6e-689c-4865-be5e-0d892cbd672a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+448@gmail.com,"#N/A","#N/A",Daphene,"#N/A","#N/A",Jeromy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",CA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(919) 852-4049,"#N/A","#N/A",EVP Chief Legal & General Counsel,Prodly,"#N/A","#N/A",false,false
14ec7751-8b78-4e2b-afac-564cd553ea57,aaa3964b-6292-4bdf-a329-9414b75a43d2,"#N/A",(03) 8223 6009,"#N/A",Marketing,"#N/A",jmanningcongagdo+10@gmail.com,"#N/A",(03) 8223 6009,Cynde,"#N/A","#N/A",Elmer,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0427 614 581,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 8223 6009,"#N/A","#N/A",VP of Marketing,Prodly,"#N/A","#N/A",false,false
15794224-d3e9-45f0-bf9d-e96222d48119,22d8ba33-d296-4899-ba1a-9bf6c6ea52b5,"#N/A","#N/A",1969-05-04,"#N/A","Ms. Gagle is vice president and general counsel of Marathon Petroleum Corporation. She is also vice president and general counsel of MPLX GP LLC. She currently serves on the boards of directors of the Blanchard Valley Health Foundation and the Ronald McDonald House Charities of Northwest Ohio, and as a member of the University of Toledo paralegal studies advisory board.",jmanningcongagdo+268@gmail.com,"#N/A","#N/A",Blinni,"#N/A","#N/A",Batholomew,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(996) 965-3033,"#N/A","#N/A",VP and General Counsel,Prodly,"#N/A","#N/A",false,false
15e08234-efa6-4fe8-a9b8-4a40cb62a856,1ec20c72-c594-423e-9464-5433a92d0b82,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+316@gmail.com,"#N/A","#N/A",Neile,"#N/A","#N/A",Pryce,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(312)659-4516,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
1604ca41-bc05-473d-8034-1de30462c52b,3e676566-6478-4799-8540-bffc9c15bdef,"#N/A","#N/A",1973-06-11,"#N/A","#N/A",jmanningcongagdo+563@gmail.com,"#N/A","#N/A",Adiana,"#N/A","#N/A",Osbourne,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+41 22 343 80 14,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
16233a6b-f369-4fb2-9bf8-9b803256fe76,502fe618-550f-4f1a-b6bc-b27df8c495b1,"#N/A","#N/A",1991-09-07,"#N/A","#N/A",jmanningcongagdo+482@gmail.com,"#N/A","#N/A",Rorie,"#N/A","#N/A",Tommie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+44 20 5678 9892,"#N/A","#N/A",Salesforce Administrator,Prodly,"#N/A","#N/A",false,false
166bead6-e8d0-466a-a370-f230e2c8b575,72cb50de-bae3-41af-8cab-44105f1fc019,"#N/A","#N/A","#N/A","#N/A","Craig Cowman is executive vice president, Global Sourcing, where he manages strategic sourcing and supplier management enterprise-wide. In this capacity, he leads the teams responsible for sourcing pharmaceuticals and medical products across national brands and Cardinal brands, as well as raw materials and indirect goods.",jmanningcongagdo+138@gmail.com,"#N/A","#N/A",Corella,"#N/A","#N/A",Shermy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(853) 823-7301,"#N/A","#N/A","EVP, Global Sourcing",Prodly,"#N/A","#N/A",false,false
16b0a0b6-1d84-4b9e-a558-6d61c0d112f3,6a45427d-14a8-4d24-b184-ea50cefa3b04,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+488@gmail.com,"#N/A","#N/A",Libby,"#N/A","#N/A",Zachary,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
171a3399-b20f-43ed-8d9f-63ad179becba,f6346d65-4770-4b63-ba83-838486a23ea4,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+719@gmail.com,"#N/A","#N/A",Bill,"#N/A","#N/A",Cullie,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4010,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
17d21af3-74b2-460f-9794-eded91992658,5d195f59-13a7-4221-947c-a90bcd546eb7,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+359@gmail.com,"#N/A","#N/A",Priscella,"#N/A","#N/A",Phineas,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(276)956-8750,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
17f08190-3e70-4bc4-8900-eb90fbe6235c,9149b8d0-693b-4975-b4c3-2b66d0435247,"#N/A","#N/A","#N/A","#N/A","Mr. Randall Todd Jones, Sr., has been the Chief Executive Officer of Publix Super Markets, Inc. since April 30, 2016 and has been its President since 2008. Mr. Jones served as Senior Vice President of Product Business Development at Publix Super Markets Inc. since July 1, 2005.",jmanningcongagdo+777@gmail.com,"#N/A","#N/A",Clarissa,"#N/A","#N/A",Drew,"#N/A",East Rutherford,USA,"#N/A","#N/A","#N/A",7073,NJ,1 Met Life Stadium Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(216) 100-6879,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
180a1566-99ff-48ad-8df8-d7a8f07bf308,9c080cfa-4141-496d-b833-49bb8d8a1648,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+412@gmail.com,"#N/A","#N/A",Janene,"#N/A","#N/A",Ban,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(589) 505-2861,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
180de5c5-c8ef-4f19-97e2-0387a50e12eb,a71cb0f1-98d9-4ea7-8e74-3b4bb3374d9a,"#N/A","#N/A","#N/A","#N/A","Born in Wichita, Kansas, Darren Woods is a graduate of Texas A&M University, where he earned a Bachelor of Science degree in electrical engineering. He also holds a Master of Business Administration degree from Northwestern's Kellogg School of Management in Evanston, Illinois.",jmanningcongagdo+594@gmail.com,"#N/A","#N/A",Joellyn,"#N/A","#N/A",Loren,"#N/A",Arlington,USA,"#N/A","#N/A","#N/A",76011,TX,1 AT&T Way,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(323) 387-7082,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1818f454-25c9-4269-8bd0-c9e41cd93da5,8685816f-a27e-44fe-b58f-0b3114948a2c,"#N/A","#N/A","#N/A","#N/A","David G. Leitch is global general counsel for Bank of America, responsible for overseeing the company’s legal functions around the world. Based in Charlotte, he is a member of the bank’s executive management team.learn",jmanningcongagdo+529@gmail.com,"#N/A","#N/A",Page,"#N/A","#N/A",Lutero,"#N/A",Baltimore,USA,"#N/A","#N/A","#N/A",21230,MD,1101 Russell Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(536) 303-3293,"#N/A","#N/A",Global General Counsel,Prodly,"#N/A","#N/A",false,false
182ff514-2f58-4d7f-a4d2-3b440d985ddc,ac9a8dad-559c-4927-9818-b5841fa186c6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+620@gmail.com,"#N/A","#N/A",Zitella,"#N/A","#N/A",Beau,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
18b48acd-7768-4775-805e-2e71cbfc7cbe,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+560@gmail.com,"#N/A","#N/A",Audry,"#N/A","#N/A",Leonerd,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
197a6471-0ded-46af-aa9c-ee7f77cc8ed8,c33425fc-b1df-4a78-8fb6-2a799daca718,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+445@gmail.com,"#N/A","#N/A",Linnet,"#N/A","#N/A",Alva,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(826) 246-3244,"#N/A","#N/A","Executive Vice President, External Affairs",Prodly,"#N/A","#N/A",false,false
19ecb89d-34cf-49c2-8d4d-378f661ef037,d2f2addf-e67a-4f4d-849b-fa0b521e21ff,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+207@gmail.com,"#N/A","#N/A",Kynthia,"#N/A","#N/A",Charlton,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(417)579-6038,"#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
1a61adf9-8c7c-4406-9b74-958d08f32b9b,f996b85c-5cbb-464a-bb07-87dae6160351,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+858@gmail.com,"#N/A","#N/A",Grete,"#N/A","#N/A",Carl,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4067,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1aac05d8-9afd-4379-a84f-9c534efd5eec,7eee1436-3087-475c-b191-344f20c4ad0c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+472@gmail.com,"#N/A","#N/A",Trina,"#N/A","#N/A",Felic,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",011 49 69 3576 6843,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1b48a2c9-dd77-4ced-a63f-0c015e03ac36,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+117@gmail.com,"#N/A","#N/A",Bridgette,"#N/A","#N/A",Jermain,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",84 0017 4455,"#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
1bb04123-0707-4c8b-954a-285d36882520,15862bfd-9b9a-42d5-9573-e5b6d514a5ed,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+152@gmail.com,"#N/A","#N/A",Constancia,"#N/A","#N/A",Louis,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0103,"#N/A","#N/A",SVP - Global Marketing,Prodly,"#N/A","#N/A",false,false
1c124e0a-beaa-4985-a9c8-6ee31707a3ad,28e008e0-5b98-4732-a6d7-eddc11f623dd,"#N/A",(03) 7668 7869,"#N/A",Sales,"#N/A",jmanningcongagdo+13@gmail.com,"#N/A",(03) 7668 7869,Marga,"#N/A","#N/A",Josiah,"#N/A",Bacchus Marsh,Australia,"#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,0423 170 220,Bacchus Marsh,Australia,"#N/A","#N/A","#N/A","#N/A",3340,VIC,57 Clifton Dr,(03) 7668 7869,"#N/A","#N/A",Sales Executive,Prodly,"#N/A","#N/A",false,false
1c384c28-a49b-4bda-89f1-5733a99d5f2b,8e0dd34c-43c1-4f28-8230-5f94238369ee,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+212@gmail.com,"#N/A","#N/A",Thekla,"#N/A","#N/A",Norbert,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0109,"#N/A","#N/A",CTO,Prodly,"#N/A","#N/A",false,false
1c6422c1-fbc3-4cd4-a011-2f3caf09c568,e5170054-211c-4cf0-8280-a810fac568ed,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+559@gmail.com,"#N/A","#N/A",Kath,"#N/A","#N/A",Brandyn,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+33 0 1 42 14 20 00,"#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
1cc87fd5-37f9-4f2b-8fe5-8dbb94100a75,d241f15c-762d-43c5-8a11-bb93c5f38107,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+244@gmail.com,"#N/A","#N/A",Claudine,"#N/A","#N/A",Craggy,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(440)475-1489,"#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
